bid,pid,fid
24773,18691,860
24774,3586,510
24775,231,602
24776,7328,827
24777,6623,420
24778,8694,118
24779,18448,372
24780,11546,162
24781,9416,289
24782,10122,878
24783,16238,801
24784,8151,905
24785,14393,721
24786,13248,318
24787,8084,875
24788,3841,701
24789,2097,46
24790,1591,735
24791,15444,882
24792,7988,835
24793,18337,990
24794,18243,191
24795,14589,686
24796,19633,78
24797,18669,749
24798,604,557
24799,9826,606
24800,18048,68
24801,9944,922
24802,87,862
24803,624,979
24804,8231,797
24805,10760,229
24806,18586,360
24807,12583,865
24808,3343,651
24809,19411,255
24810,2772,275
24811,10732,392
24812,15298,115
24813,10955,576
24814,8996,318
24815,7006,698
24816,1027,390
24817,8799,508
24818,1569,419
24819,2939,938
24820,12467,884
24821,12796,944
24822,10381,552
24823,11209,132
24824,16929,726
24825,3363,980
24826,13847,76
24827,8147,356
24828,11336,633
24829,14481,424
24830,16575,6
24831,32,736
24832,19158,667
24833,11169,383
24834,5949,185
24835,8599,601
24836,18486,264
24837,8638,434
24838,10828,727
24839,6515,573
24840,15262,261
24841,3261,958
24842,8662,829
24843,14332,301
24844,18532,219
24845,3700,557
24846,9690,107
24847,12291,542
24848,9775,926
24849,15169,907
24850,1656,225
24851,14768,567
24852,7353,501
24853,19262,433
24854,5367,327
24855,10434,254
24856,11199,234
24857,11048,800
24858,10223,808
24859,18664,255
24860,7935,988
24861,19086,240
24862,5819,302
24863,14427,917
24864,13324,277
24865,7412,515
24866,13,96
24867,11800,699
24868,11785,373
24869,4029,573
24870,3150,16
24871,18280,867
24872,16793,977
24873,8809,429
24874,16962,507
24875,16153,569
24876,11839,754
24877,11588,19
24878,7168,967
24879,11245,220
24880,9704,686
24881,16350,998
24882,17297,411
24883,4482,783
24884,5446,92
24885,2356,373
24886,513,475
24887,5157,85
24888,4209,693
24889,6185,912
24890,8888,831
24891,14991,842
24892,7957,160
24893,2863,103
24894,18578,234
24895,6981,631
24896,11739,326
24897,14677,148
24898,8083,628
24899,17119,945
24900,7157,794
24901,623,274
24902,6465,564
24903,16021,43
24904,5670,69
24905,5993,57
24906,16252,742
24907,15277,586
24908,3552,785
24909,13828,924
24910,15909,761
24911,5245,78
24912,14904,763
24913,19386,714
24914,15729,480
24915,15432,962
24916,17819,694
24917,8666,740
24918,13834,662
24919,6374,666
24920,7736,836
24921,19791,268
24922,8003,501
24923,8641,692
24924,5898,438
24925,9773,45
24926,3902,638
24927,8709,979
24928,311,131
24929,13623,695
24930,17508,969
24931,2349,658
24932,17823,334
24933,5635,3
24934,15897,343
24935,14022,142
24936,19177,313
24937,6866,232
24938,17444,982
24939,16182,743
24940,6211,72
24941,1252,29
24942,13321,917
24943,11102,499
24944,9108,232
24945,7170,502
24946,1278,56
24947,12880,996
24948,14608,303
24949,12028,576
24950,6522,157
24951,7955,892
24952,1254,392
24953,18277,460
24954,16689,727
24955,8684,205
24956,6485,772
24957,16560,622
24958,9469,31
24959,3600,293
24960,18821,560
24961,16030,14
24962,19085,822
24963,1956,680
24964,10514,708
24965,8696,351
24966,14711,674
24967,2894,109
24968,368,940
24969,9318,542
24970,5656,844
24971,17951,916
24972,2410,515
24973,16443,960
24974,18688,413
24975,12538,829
24976,5845,723
24977,18233,321
24978,16855,580
24979,6568,635
24980,12020,544
24981,3950,795
24982,4595,876
24983,592,572
24984,15000,344
24985,19833,83
24986,5697,617
24987,17991,372
24988,3199,984
24989,18173,583
24990,87,681
24991,18069,425
24992,8747,217
24993,12451,217
24994,13521,797
24995,3618,608
24996,15297,285
24997,4036,941
24998,7878,353
24999,10027,55
25000,2974,928
25001,265,330
25002,2424,854
25003,6148,565
25004,18509,326
25005,8759,276
25006,4062,738
25007,11715,781
25008,11004,243
25009,4380,462
25010,7437,605
25011,9148,503
25012,17328,589
25013,11630,247
25014,19099,53
25015,6888,247
25016,19962,567
25017,11941,600
25018,8575,695
25019,3651,156
25020,2320,72
25021,9607,121
25022,8051,879
25023,16660,609
25024,10572,359
25025,10932,970
25026,15592,268
25027,3242,796
25028,6751,259
25029,16670,999
25030,6783,752
25031,12124,480
25032,12741,117
25033,2552,533
25034,14285,788
25035,10036,952
25036,18596,826
25037,3235,35
25038,13708,824
25039,17831,214
25040,10663,969
25041,12112,772
25042,5774,391
25043,1487,160
25044,18637,990
25045,9074,1
25046,11272,353
25047,15509,897
25048,5237,234
25049,5144,443
25050,526,710
25051,8725,1000
25052,1021,392
25053,4501,612
25054,13652,793
25055,9911,883
25056,5610,405
25057,9199,356
25058,16085,474
25059,9259,767
25060,10295,403
25061,9633,908
25062,19573,978
25063,3770,323
25064,5520,291
25065,15550,669
25066,2905,282
25067,13668,817
25068,4739,346
25069,3130,86
25070,4054,815
25071,19883,965
25072,16372,620
25073,8646,166
25074,7181,821
25075,4904,828
25076,5674,94
25077,9799,467
25078,7182,883
25079,12908,801
25080,17122,725
25081,14680,527
25082,10556,156
25083,3418,860
25084,9073,790
25085,14499,127
25086,998,212
25087,9018,93
25088,13623,726
25089,18158,483
25090,13323,695
25091,3704,374
25092,6736,453
25093,316,876
25094,15565,602
25095,10345,343
25096,16891,333
25097,9694,516
25098,5478,895
25099,14996,906
25100,15246,486
25101,8328,179
25102,4015,53
25103,7883,213
25104,9506,497
25105,2312,107
25106,7617,523
25107,15940,24
25108,9658,925
25109,8382,124
25110,4686,657
25111,5707,969
25112,10849,258
25113,3083,414
25114,12961,614
25115,18580,606
25116,3443,507
25117,8523,808
25118,10372,811
25119,12080,85
25120,14058,143
25121,4372,374
25122,19281,817
25123,10216,408
25124,14378,823
25125,12346,713
25126,3145,300
25127,14489,996
25128,3592,484
25129,6604,384
25130,13136,501
25131,1473,679
25132,11387,841
25133,9063,163
25134,12661,209
25135,1722,232
25136,6626,953
25137,13971,441
25138,11654,656
25139,15525,72
25140,19921,407
25141,6145,599
25142,9623,705
25143,19405,943
25144,6439,969
25145,2638,265
25146,14632,888
25147,18230,853
25148,17444,776
25149,12874,108
25150,1126,283
25151,15847,927
25152,15568,634
25153,16923,507
25154,17323,408
25155,4395,494
25156,475,975
25157,19573,930
25158,8044,621
25159,17989,951
25160,6001,459
25161,4076,814
25162,18177,306
25163,4338,423
25164,4086,312
25165,3568,536
25166,17746,157
25167,8200,564
25168,11015,638
25169,18695,453
25170,16262,817
25171,6002,95
25172,10284,147
25173,6470,385
25174,12239,766
25175,17071,981
25176,10543,644
25177,5732,939
25178,7823,548
25179,18234,997
25180,4914,727
25181,7583,605
25182,631,763
25183,3361,202
25184,8261,64
25185,12321,722
25186,3756,6
25187,17418,652
25188,5108,888
25189,14803,114
25190,13835,996
25191,2457,596
25192,4661,500
25193,8171,403
25194,15032,821
25195,11982,500
25196,8932,920
25197,17354,98
25198,12563,25
25199,16292,939
25200,1097,669
25201,325,835
25202,17884,736
25203,12795,870
25204,18359,80
25205,16126,876
25206,11359,173
25207,8813,810
25208,5283,427
25209,1949,288
25210,17602,878
25211,7810,611
25212,13307,497
25213,19228,5
25214,13753,854
25215,14682,728
25216,7929,850
25217,19303,68
25218,8385,398
25219,10523,419
25220,12309,373
25221,18434,357
25222,7604,251
25223,6731,122
25224,18287,647
25225,18784,668
25226,11983,196
25227,7058,917
25228,15461,712
25229,18915,279
25230,11994,405
25231,3285,515
25232,16560,88
25233,14658,7
25234,8720,978
25235,14578,855
25236,16632,283
25237,3844,35
25238,8752,91
25239,6863,361
25240,7795,76
25241,12748,378
25242,19256,84
25243,932,485
25244,3679,431
25245,6264,367
25246,19965,731
25247,8405,239
25248,3574,929
25249,17300,667
25250,19901,905
25251,14467,713
25252,1401,724
25253,964,984
25254,19923,507
25255,3535,995
25256,3060,52
25257,8442,331
25258,16966,686
25259,16400,102
25260,5300,129
25261,14573,885
25262,16730,495
25263,18933,91
25264,5197,66
25265,6383,74
25266,4968,372
25267,9097,339
25268,19322,917
25269,12500,967
25270,9953,911
25271,10586,63
25272,12280,606
25273,11777,738
25274,5366,931
25275,12026,762
25276,19952,405
25277,14464,65
25278,19075,901
25279,14374,69
25280,17812,705
25281,12828,304
25282,14881,49
25283,13472,422
25284,6728,987
25285,2453,340
25286,15026,522
25287,5397,132
25288,11646,174
25289,9233,720
25290,1287,268
25291,7248,272
25292,19510,110
25293,6592,521
25294,17602,71
25295,1369,761
25296,2262,943
25297,16118,608
25298,19030,302
25299,13352,415
25300,1198,693
25301,398,537
25302,4706,226
25303,14933,774
25304,13727,149
25305,3521,950
25306,2885,947
25307,8630,91
25308,11297,887
25309,17655,143
25310,3524,729
25311,16949,590
25312,18589,644
25313,2699,505
25314,4359,507
25315,9181,347
25316,10963,943
25317,7401,706
25318,1212,281
25319,14290,148
25320,17426,506
25321,1489,598
25322,4131,102
25323,18476,681
25324,19147,22
25325,10988,849
25326,19448,332
25327,9764,432
25328,15498,109
25329,4646,728
25330,17366,450
25331,8476,936
25332,8327,859
25333,70,779
25334,13060,513
25335,18332,20
25336,4760,687
25337,16328,48
25338,19665,153
25339,9369,400
25340,13390,41
25341,4692,274
25342,8572,91
25343,2520,748
25344,16272,338
25345,3224,809
25346,4500,585
25347,8210,445
25348,14338,379
25349,14030,436
25350,6228,46
25351,10957,102
25352,9296,926
25353,7579,665
25354,9850,43
25355,8373,701
25356,19496,114
25357,16435,760
25358,984,703
25359,15485,955
25360,85,242
25361,19280,529
25362,6490,68
25363,2458,82
25364,2169,812
25365,15446,857
25366,5683,560
25367,10048,867
25368,7557,419
25369,13047,398
25370,18576,938
25371,4051,90
25372,4047,85
25373,19575,888
25374,16291,496
25375,17486,67
25376,9059,300
25377,17103,490
25378,9270,481
25379,7411,650
25380,10228,960
25381,11136,612
25382,7726,151
25383,9282,202
25384,19917,661
25385,17534,365
25386,13832,508
25387,4552,686
25388,7945,781
25389,15148,467
25390,11041,692
25391,5120,709
25392,17774,619
25393,16013,815
25394,14234,196
25395,8675,454
25396,10221,8
25397,2825,336
25398,5172,653
25399,1095,254
25400,2595,121
25401,16304,99
25402,181,332
25403,10166,157
25404,6704,412
25405,17117,245
25406,2867,440
25407,2888,936
25408,13721,795
25409,11375,895
25410,11908,799
25411,14574,708
25412,10720,39
25413,6988,10
25414,6370,942
25415,16826,404
25416,10121,62
25417,15341,404
25418,5492,580
25419,18350,1000
25420,10120,110
25421,4270,457
25422,8144,316
25423,917,270
25424,3541,985
25425,11244,621
25426,14166,252
25427,3938,624
25428,12391,798
25429,18953,581
25430,9808,630
25431,17707,691
25432,6377,16
25433,16840,901
25434,428,762
25435,17333,426
25436,16442,327
25437,2892,880
25438,14064,674
25439,10063,451
25440,586,102
25441,16848,874
25442,7007,66
25443,18681,469
25444,9136,488
25445,178,181
25446,277,407
25447,18423,683
25448,9743,428
25449,9753,686
25450,17855,190
25451,9255,518
25452,1531,415
25453,3750,951
25454,4792,716
25455,14736,44
25456,11694,9
25457,3374,558
25458,5705,370
25459,3436,14
25460,3185,999
25461,49,912
25462,9152,409
25463,13336,417
25464,15134,457
25465,13005,350
25466,3084,129
25467,14016,170
25468,5218,268
25469,18646,162
25470,11513,653
25471,697,326
25472,545,695
25473,12655,725
25474,8180,752
25475,13235,21
25476,7799,706
25477,14796,221
25478,14242,988
25479,19698,940
25480,9379,859
25481,3768,977
25482,5474,472
25483,16045,479
25484,7634,996
25485,12882,677
25486,13855,982
25487,14019,904
25488,2921,163
25489,8323,918
25490,7917,123
25491,7411,361
25492,716,341
25493,11651,949
25494,15125,44
25495,9755,823
25496,3987,53
25497,17571,140
25498,12377,761
25499,12718,231
25500,16606,636
25501,11064,367
25502,9242,959
25503,6324,870
25504,17285,932
25505,6519,643
25506,5495,913
25507,15077,877
25508,19808,397
25509,6227,909
25510,8227,405
25511,8187,647
25512,4940,517
25513,18852,199
25514,8118,999
25515,19363,71
25516,19213,231
25517,12589,69
25518,17565,372
25519,13561,801
25520,19379,1000
25521,19074,111
25522,7825,791
25523,101,9
25524,8675,220
25525,19145,84
25526,14572,655
25527,5417,827
25528,11048,320
25529,7342,196
25530,8534,65
25531,3985,789
25532,19645,41
25533,8650,460
25534,6141,351
25535,15810,607
25536,19857,532
25537,5199,100
25538,14358,685
25539,19576,410
25540,8588,569
25541,3503,513
25542,15759,729
25543,4571,630
25544,4330,829
25545,8968,317
25546,6432,885
25547,202,975
25548,18933,639
25549,5629,27
25550,7059,506
25551,15271,466
25552,8358,660
25553,4281,740
25554,3778,571
25555,13542,157
25556,16021,395
25557,3760,140
25558,3529,883
25559,1698,962
25560,10123,147
25561,10709,246
25562,10697,958
25563,2483,544
25564,10072,896
25565,3493,85
25566,19171,354
25567,11327,870
25568,18858,320
25569,5127,26
25570,16102,816
25571,16220,15
25572,6348,647
25573,6240,52
25574,2151,899
25575,10259,313
25576,19067,973
25577,3396,103
25578,15580,404
25579,6485,255
25580,5451,246
25581,16402,817
25582,16964,792
25583,17112,763
25584,19231,223
25585,19753,619
25586,19068,932
25587,10053,443
25588,12563,425
25589,8636,994
25590,7805,39
25591,6476,434
25592,3425,667
25593,10528,908
25594,16853,694
25595,14995,106
25596,3407,157
25597,13426,562
25598,15961,491
25599,18783,653
25600,705,14
25601,18331,933
25602,7303,662
25603,12380,26
25604,2093,273
25605,463,335
25606,12734,207
25607,648,197
25608,4676,582
25609,1345,462
25610,3693,880
25611,14830,144
25612,16788,242
25613,8968,522
25614,6690,87
25615,7834,424
25616,6103,982
25617,15080,522
25618,5723,741
25619,9968,275
25620,9832,559
25621,3141,343
25622,13917,117
25623,19621,929
25624,18942,506
25625,15850,419
25626,13939,686
25627,6845,445
25628,6556,696
25629,994,921
25630,4863,53
25631,11718,270
25632,6075,517
25633,13340,565
25634,4271,846
25635,19926,192
25636,10222,275
25637,3373,414
25638,6287,561
25639,15283,445
25640,7551,448
25641,18638,724
25642,5588,347
25643,5571,253
25644,5387,271
25645,6054,952
25646,15089,698
25647,13444,609
25648,18230,962
25649,5025,310
25650,1395,930
25651,16116,952
25652,8968,281
25653,14132,432
25654,15507,849
25655,16017,541
25656,10224,377
25657,10143,162
25658,8338,598
25659,18492,14
25660,8607,477
25661,13794,672
25662,15897,992
25663,4924,166
25664,19801,340
25665,9405,456
25666,2538,156
25667,3506,964
25668,5539,848
25669,9723,665
25670,1610,162
25671,7440,600
25672,12623,73
25673,13203,361
25674,19792,124
25675,734,379
25676,18603,540
25677,1810,179
25678,15388,421
25679,11425,630
25680,1962,95
25681,9305,198
25682,15194,464
25683,17889,764
25684,6787,435
25685,1870,19
25686,13598,305
25687,16845,930
25688,7739,976
25689,7805,135
25690,14157,133
25691,16142,83
25692,10510,985
25693,9666,265
25694,6681,398
25695,14822,263
25696,17031,540
25697,6347,544
25698,6014,728
25699,11967,163
25700,15637,309
25701,13053,8
25702,1470,275
25703,16900,279
25704,17305,615
25705,366,262
25706,15503,742
25707,4693,275
25708,16906,646
25709,9339,301
25710,14705,278
25711,17440,313
25712,17228,190
25713,8965,321
25714,17793,198
25715,9583,835
25716,6419,998
25717,10278,350
25718,10445,704
25719,6488,39
25720,8228,128
25721,14701,858
25722,11208,299
25723,18611,8
25724,15482,827
25725,19583,460
25726,9929,739
25727,15841,213
25728,19845,969
25729,12496,564
25730,3885,87
25731,2795,772
25732,9003,449
25733,3383,987
25734,8274,771
25735,16393,392
25736,9077,772
25737,8978,269
25738,15882,969
25739,3602,828
25740,16785,204
25741,14030,237
25742,9485,694
25743,18142,622
25744,16744,91
25745,8392,817
25746,7697,761
25747,6664,278
25748,6352,370
25749,19858,609
25750,239,960
25751,10113,406
25752,10367,332
25753,12495,780
25754,11310,783
25755,5164,326
25756,16185,178
25757,16112,162
25758,2415,379
25759,16702,266
25760,8778,318
25761,19035,522
25762,10913,528
25763,18717,427
25764,7352,609
25765,16281,954
25766,15182,459
25767,8100,675
25768,10901,490
25769,4501,323
25770,7564,27
25771,8318,890
25772,14104,420
25773,14364,520
25774,5754,616
25775,12025,445
25776,17472,525
25777,4494,89
25778,8264,917
25779,6537,765
25780,9769,945
25781,15957,649
25782,16256,682
25783,11238,794
25784,8790,532
25785,8686,525
25786,7351,346
25787,16213,937
25788,3293,685
25789,14884,174
25790,9205,47
25791,18273,364
25792,5519,31
25793,1559,200
25794,5446,431
25795,14880,155
25796,1277,942
25797,9577,730
25798,2518,921
25799,3664,586
25800,2765,257
25801,14321,695
25802,17106,696
25803,7284,493
25804,7577,946
25805,1716,851
25806,9772,511
25807,12017,535
25808,4744,338
25809,18972,591
25810,19886,15
25811,11633,51
25812,18348,145
25813,3010,741
25814,4749,532
25815,7902,670
25816,4648,110
25817,14065,292
25818,17358,97
25819,2248,755
25820,3443,36
25821,7301,668
25822,17471,982
25823,14037,212
25824,15268,454
25825,8873,16
25826,2793,524
25827,80,231
25828,214,145
25829,13006,432
25830,15372,726
25831,19361,403
25832,12467,552
25833,4976,846
25834,8615,454
25835,577,490
25836,4113,698
25837,293,386
25838,18622,268
25839,11232,796
25840,12478,949
25841,9171,336
25842,11132,271
25843,4432,864
25844,13585,8
25845,2859,865
25846,7643,97
25847,11891,543
25848,13077,341
25849,363,503
25850,19121,202
25851,18837,517
25852,9323,882
25853,7549,76
25854,7065,754
25855,11946,285
25856,17136,709
25857,16067,414
25858,11049,592
25859,2424,524
25860,253,519
25861,15297,449
25862,9552,589
25863,14087,705
25864,17358,782
25865,9669,688
25866,1565,534
25867,14854,444
25868,16739,381
25869,1881,154
25870,16874,931
25871,6071,432
25872,6723,8
25873,13888,367
25874,8609,754
25875,17666,941
25876,15564,151
25877,9692,332
25878,13723,579
25879,13105,173
25880,18819,434
25881,3006,682
25882,14784,611
25883,14980,656
25884,6153,966
25885,9738,20
25886,2178,648
25887,13596,11
25888,15262,924
25889,1782,438
25890,19507,327
25891,35,852
25892,10903,432
25893,1377,63
25894,11552,237
25895,11695,956
25896,19554,225
25897,19612,802
25898,6065,715
25899,2164,555
25900,18402,424
25901,4005,636
25902,10401,163
25903,6857,480
25904,19966,970
25905,18960,728
25906,3071,472
25907,16700,894
25908,9034,435
25909,13510,178
25910,10980,709
25911,4482,234
25912,17241,920
25913,18318,797
25914,1544,601
25915,5765,863
25916,5119,789
25917,19462,229
25918,1360,255
25919,3277,995
25920,19050,768
25921,10839,879
25922,9994,379
25923,19815,237
25924,7177,303
25925,14441,273
25926,15251,329
25927,7172,202
25928,6155,955
25929,7542,779
25930,8294,92
25931,18133,914
25932,17005,217
25933,15725,827
25934,13153,917
25935,4463,897
25936,10210,999
25937,7925,803
25938,12807,181
25939,14952,223
25940,3204,871
25941,6826,929
25942,11624,486
25943,1892,572
25944,2160,478
25945,7505,185
25946,17391,87
25947,18776,51
